DATE,CPD_ID,SERIES_ID,SMILES,pKi,LogD (pH 7.40),Solubility (pH 7.40) (uM)
2003-05-20,CPD_410,Indole,CC(C)N1CCC(NC(=O)c2cc3nc(O)ccc3n2Cc2cc(-c3ccc(Cl)s3)on2)CC1,7.634861230528588,1.019,330.0
2003-05-28,CPD_411,Indole,COC(=O)c1ccc2c(cc(C(=O)NC3CCN(C(C)C)CC3)n2Cc2cc(-c3ccc(Cl)s3)on2)n1,8.15523902125011,1.113,860.0
2003-05-28,CPD_412,Azole12,CCOC(=O)c1cc(C(=O)NC2CCN(C(C)C)CC2)n(Cc2cccc(OC)c2)n1,5.460402536945827,-0.312,70000.0
2003-05-28,CPD_413,Azole12,Cc1cc(C)n(Cc2cc(-c3ccc(Cl)s3)on2)c1C(=O)NC1CCN(C(C)C)CC1,7.966631729891545,2.471,240.0
2003-05-28,CPD_414,Azole12,CC(C)N1CCC(NC(=O)c2cc([N+](=O)[O-])cn2Cc2cc(-c3ccc(Cl)s3)on2)CC1,7.374913942330564,1.581,220.0
2003-05-28,CPD_415,Indole,COc1cccc(Cn2c(C(=O)NC3CCN(C(C)C)CC3)cc3cc(C(=O)N4CC(O)C4)ccc32)c1,6.034766223830661,-1.789,250000.0
2003-05-28,CPD_416,Indole,CC(C)N1CCC(NC(=O)c2cc3cc(C(=O)O)ccc3n2CC(=O)Nc2ccc(Cl)cn2)CC1,8.086197773895208,0.362,8.8
2003-05-28,CPD_417,Azole12,CC(C)N1CCC(NC(=O)c2cccn2Cc2cc(-c3ccc(Cl)s3)on2)CC1,7.114341329665556,1.56,570.0
2003-05-28,CPD_418,Indole,CC(C)N1CCC(NC(=O)c2c(Cl)c3ncccc3n2Cc2cc(-c3ccc(Cl)s3)on2)CC1,8.284709335155453,0.657,550.0
2003-05-28,CPD_419,Indole,CC(C)N1CCC(NC(=O)c2nc3ccc(C(=O)N(C)CCO)cc3n2Cc2cc(-c3ccc(Cl)s3)on2)CC1,6.4560905310226735,0.72,300.0
2003-05-28,CPD_420,Indole,CC(C)N1CCC(NC(=O)c2nc3cc(C(=O)OCCO)ccc3n2Cc2cc(-c3ccc(Cl)s3)on2)CC1,8.453499401657625,2.045,56.0
2003-06-12,CPD_421,Indole,Cc1ccc(=O)n(-c2ccc(NC(=O)c3nc4ccccc4n3Cc3cc(-c4ccc(Cl)s4)on3)cc2)n1,5.0,3.824,0.3
2003-06-12,CPD_422,Indole,CN1[C@@H]2CC[C@H]1C[C@@H](N(Cc1cc(-c3ccc(Cl)s3)on1)C(=O)c1nc3ccccc3n1Cc1cc(-c3ccc(Cl)s3)on1)C2,7.0432554547173085,4.575,0.4
2003-06-12,CPD_423,Indole,O=C(Cn1c(C(=O)Nc2ccc(-n3ccc(=O)cc3)cc2)nc2ccccc21)Nc1ccc(Cl)cn1,7.30076949711659,3.099,3.9
2003-06-12,CPD_424,Azole12,CC(C)N1CCC(NC(=O)c2nc(C(=O)N(C)CCO)cn2Cc2cc(-c3ccc(Cl)s3)on2)CC1,6.8985184293844295,-0.94,3900.0
2003-06-12,CPD_425,Indole,CN1[C@@H]2CC[C@H]1C[C@@H](NC(=O)c1nc3ccccc3n1Cc1cc(-c3ccc(Cl)s3)on1)C2,7.694218848745018,2.187,69.0
2003-06-12,CPD_426,Indole,O=C(O)c1cccc2c1nc(C(=O)NC1CCN(C3CC3)CC1)n2Cc1cc(-c2ccc(Cl)s2)on1,7.512827712674387,1.672,1.2
2003-06-12,CPD_427,Indole,CCN1CCN(c2ccc(NC(=O)c3nc4ccccc4n3CC(=O)Nc3ccc(Cl)cn3)cc2)C(=O)C1=O,4.973589319421225,2.222,7.3
2003-06-12,CPD_428,Indole,O=C(O)c1cccc2nc(C(=O)NC3CCN(C4CC4)CC3)n(Cc3cc(-c4ccc(Cl)s4)on3)c12,5.511069534928792,1.672,1.2
2003-06-16,CPD_429,Azole12,Cc1c(CCC(=O)O)c(C)n(Cc2cc(-c3ccc(Cl)s3)on2)c1C(=O)NC1CCN(C(C)C)CC1,6.819369966907242,1.8,2.7
2003-06-16,CPD_430,Aminoquinoline,C[C@H]1CN(S(=O)(=O)c2cc3cc(Cl)ccc3[nH]2)CC(=O)N1Cc1ccc2c(N)ncnc2c1,9.167491087293762,2.023,4.0
2003-06-16,CPD_431,Indole,COC(=O)c1ccc2c(c1)nc(C(=O)NC1CCN(C(C)C)CC1)n2Cc1cccc(OC)c1,6.335372456541056,2.376,280.0
2003-06-16,CPD_432,Benzamidine,N=C(N)c1ccc(N)c(CN2CC[C@H](NS(=O)(=O)c3ccc(-c4cccs4)s3)C2=O)c1,7.555486793665957,-1.5,3500.0
2003-06-16,CPD_433,Indole,CC(C)N1CCC(NC(=O)c2nc3cc(C(=O)OCC(=O)O)ccc3n2Cc2cc(-c3ccc(Cl)s3)on2)CC1,8.95272949927158,2.129,0.6
2003-06-16,CPD_434,Indole,CC(C)N1CCC(NC(=O)c2nc3c(C(=O)NCC(O)CCl)cccc3n2Cc2cc(-c3ccc(Cl)s3)on2)CC1,9.361769097913376,1.992,49.0
2003-06-16,CPD_435,Indole,O=C(Cn1c(C(=O)Nc2ccc(N3CCOCC3=O)cc2)nc2c(C(=O)O)cccc21)Nc1ccc(Cl)cn1,7.395067880060756,-0.541,7300.0
2003-06-16,CPD_436,Aminoquinoline,Nc1ncnc2cc(CN3C(=O)CN(S(=O)(=O)c4cc5ccc(Cl)cc5s4)CC3C(=O)OCCN3CCCC3)ccc12,9.55284196865778,3.413,27.0
2003-06-16,CPD_437,Azole12,COC(=O)CCc1cn(Cc2cc(-c3ccc(Cl)s3)on2)c(C(=O)NC2CCN(C(C)C)CC2)n1,7.432211391166234,1.48,250.0
2003-06-16,CPD_438,Indole,CCN1CCN(c2ccc(NC(=O)c3nc4ccccc4n3Cc3cc(-c4ccc(Cl)s4)on3)cc2)C(=O)C1=O,5.95938156901717,3.038,0.7
2003-06-16,CPD_439,Benzamidine,N=C(N)c1ccc(N)c(CN2CC[C@H](NS(=O)(=O)c3ccc(-c4cccnc4)s3)C2=O)c1,7.564633493387339,-2.621,30000.0
2003-06-16,CPD_440,Benzamidine,N=C(N)c1ccc(N)c(CN2CC[C@H](NS(=O)(=O)c3ccc(-c4ccc(Cl)s4)s3)C2=O)c1,7.346594509335499,-0.886,960.0
2003-06-16,CPD_441,Benzamidine,COc1ccc(-c2ccc(C(=O)N3CCC(c4cccc(C(=N)N)c4)CC3)cc2)cn1,8.035269078946369,0.244,11000.0
2003-06-16,CPD_442,Benzamidine,N=C(N)c1ccc(N)c(CN2CC[C@H](NS(=O)(=O)c3cc4c(Cl)cccc4s3)C2=O)c1,7.990974257913089,-0.214,530.0
2003-06-16,CPD_443,Benzamidine,N=C(N)c1ccc(N)c(CN2CC[C@H](NS(=O)(=O)c3cc4ncccc4s3)C2=O)c1,8.341988603342887,-2.071,13000.0
2003-06-16,CPD_444,Indole,CC(C)N1CCC(NC(=O)c2nc3cc(S(=O)(=O)CCO)ccc3n2CC(=O)Nc2ccc(Cl)cn2)CC1,7.149983187180387,0.282,890.0
2003-06-16,CPD_445,Azole12,O=C(Nc1ccc(N2CCOCC2=O)cc1)c1cc(CO)n(Cc2cc(-c3ccc(Cl)s3)on2)n1,8.397224602548837,-0.051,15.0
2003-06-16,CPD_446,Azole12,O=C(Nc1ccc(N2CCOCC2=O)cc1)c1cc(-c2ccco2)n(Cc2cc(-c3ccc(Cl)s3)on2)n1,7.977035889206281,2.114,0.2
2003-06-16,CPD_447,Benzamidine,N=C(N)c1ccc(O)c(CN2CC[C@H](NS(=O)(=O)c3cc4ccc(F)cc4s3)C2=O)c1,8.402304814074487,-0.036,150.0
2003-06-16,CPD_448,Benzamidine,N=C(N)c1ccc(O)c(CN2CC[C@H](NS(=O)(=O)c3cc4ccncc4s3)C2=O)c1,7.95350483566529,-2.727,3600.0
2003-06-16,CPD_449,Indole,COc1cccc(Cn2c(C(=O)Nc3ccc(-n4ccc(=O)cc4)cc3)nc3ccccc32)c1,5.988019091154445,3.193,6.8
2003-06-16,CPD_450,Indole,CC(C)N1CCC(NC(=O)c2nc3ccc(S(=O)(=O)CCO)cc3n2CC(=O)Nc2ccc(Cl)cn2)CC1,6.647825005500665,0.285,880.0
2003-06-16,CPD_451,Benzamidine,N=C(N)c1ccc(O)c(CN2CC[C@H](NS(=O)(=O)c3cc4c(Cl)nccc4s3)C2=O)c1,8.23807216157947,-1.006,260.0
2003-06-16,CPD_452,Benzamidine,N=C(N)c1ccc(O)c(CN2CC[C@H](NS(=O)(=O)c3cc4c(Cl)cccc4s3)C2=O)c1,8.288192770958808,0.407,77.0
2003-06-16,CPD_453,Aminoquinoline,COC[C@H]1CN(S(=O)(=O)c2cc3ccc(Cl)cc3s2)CC(=O)N1Cc1ccc2c(N)ncnc2c1,9.975390988664907,3.9,2.0
2003-06-16,CPD_454,Benzamidine,N=C(N)c1cccc(C2CCN(C(=O)c3ccc(-c4ccncc4)cc3)CC2)c1,7.810509686300632,-0.327,28000.0
2003-06-16,CPD_455,Benzamidine,N=C(N)c1cccc(C2CCN(C(=O)c3ccc(-c4ccc(O)nc4)cc3)CC2)c1,8.694648630553376,-1.183,25000.0
2003-06-16,CPD_456,Benzamidine,N=C(N)c1cccc(C2CCN(C(=O)c3ccc(-c4cccnc4)cc3)CC2)c1,7.506960411682348,-0.255,24000.0
2003-06-16,CPD_457,Indole,O=C(Nc1ccc(-n2ccc(=O)cc2)cc1)c1nc2ccccc2n1Cc1cc(-c2ccc(Cl)s2)on1,7.924471593751002,3.915,0.4
2003-06-16,CPD_458,Indole,O=C(Nc1ccc(-n2ncccc2=O)cc1)c1nc2ccccc2n1Cc1cc(-c2ccc(Cl)s2)on1,5.0,4.288,0.2
2003-06-16,CPD_459,Benzamidine,N=C(N)c1ccc(O)c(CN2CC[C@H](NS(=O)(=O)c3cc4cnccc4s3)C2=O)c1,7.76598918241282,-1.577,630.0
2003-06-16,CPD_460,Indole,COc1cccc(Cn2c(C(=O)Nc3ccc(N4CCOCC4=O)cc3)nc3c(C(=O)O)cccc32)c1,5.9813873792565415,-0.465,11000.0
2003-06-16,CPD_461,Indole,O=C(c1nc2ccccc2n1Cc1cc(-c2ccc(Cl)s2)on1)N(Cc1cc(-c2ccc(Cl)s2)on1)c1ccc(-n2ncccc2=O)cc1,5.0,6.665,0.0
2003-06-16,CPD_462,Benzamidine,N=C(N)c1cccc(C2CCN(C(=O)c3ccc(-c4cc[n+]([O-])cc4)cc3)CC2)c1,7.99225222199926,-1.984,61000.0
2003-06-16,CPD_463,Benzamidine,COc1ccc(-c2ccc(C(=O)N3CC=C(c4cccc(C(=N)N)c4)CC3)cc2)cn1,8.18575240426808,0.113,11000.0
2003-06-16,CPD_464,Benzamidine,N=C(N)c1ccc(N)c(CN2CC[C@H](NS(=O)(=O)c3ccc(-c4ccon4)s3)C2=O)c1,7.477947199131177,-3.599,46000.0
2003-06-17,CPD_465,Indole,CC(C)N1CCC(NC(=O)c2nc3cccc(C(=O)O)c3n2CCc2ccc(Cl)cc2)CC1,5.0,2.566,2.3
2003-06-17,CPD_466,Indole,CC(C)N1CCC(NC(=O)c2nc3c(C(=O)O)cccc3n2CCc2ccc(Cl)cc2)CC1,7.193473349744425,2.565,2.3
2003-06-17,CPD_467,Indole,COc1cccc(Cn2c(C(=O)NC3CCN(C(C)C)CC3)nc3c(C(=O)O)cccc32)c1,6.254620971499969,1.47,4.5
2003-06-17,CPD_468,Azole12,CC(C)N1CCC(NC(=O)c2nc(C(=O)N3CC(O)C3)cn2Cc2cc(-c3ccc(Cl)s3)on2)CC1,7.216169061221759,-1.537,4300.0
2003-06-17,CPD_469,Indole,COc1cccc(Cn2c(C(=O)NC3CCN(C(C)C)CC3)nc3cccc(C(=O)O)c32)c1,5.0,1.47,4.5
2003-06-18,CPD_470,Aminoquinoline,COc1ccc2ccc(S(=O)(=O)N[C@H]3CCN(Cc4cc5c(N)nccc5cc4OC)C3=O)cc2c1,5.998850685159349,2.183,17.0
2003-06-18,CPD_471,Indole,COC1CN(C(=O)c2cccc3c2nc(C(=O)NC2CCN(C(C)C)CC2)n3Cc2cc(-c3ccc(Cl)s3)on2)C1,8.158695089663533,0.766,180.0
2003-06-18,CPD_472,Aminoquinoline,CN1CCN(C[C@H]2CN(S(=O)(=O)c3cc4ccc(Cl)cc4s3)CC(=O)N2Cc2ccc3c(N)ncnc3c2)CC1,9.698970004336015,2.901,62.0
2003-06-18,CPD_473,Ketopiperazine,NC(=O)C1CN(S(=O)(=O)c2cc3ccc(Cl)cc3s2)CC(=O)N1Cc1cc2cnccc2[nH]1,8.370020389734654,2.136,330.0
2003-06-18,CPD_474,Pyrrolidine,Nc1ccc2ccc(CN3CC[C@H](NS(=O)(=O)c4cc5ccc(Cl)cc5s4)C3=O)cc2n1,6.074409471623504,4.05,2.5
2003-06-18,CPD_475,Pyrrolidine,Nc1ccnc2cc(CN3CC[C@H](NS(=O)(=O)c4cc5ccc(Cl)cc5s4)C3=O)ccc12,6.3614208983085865,2.485,57.0
2003-06-18,CPD_476,Ketopiperazine,Nc1ccnc2cc(CN3CCN(S(=O)(=O)c4cc5ccc(Cl)cc5s4)CC3=O)ccc12,9.3767507096021,2.984,110.0
2003-06-18,CPD_477,Ketopiperazine,Nc1ccnc2cc(CN3C(=O)CN(S(=O)(=O)c4cc5ccc(Cl)cc5s4)CC3C(=O)O)ccc12,9.259637310505756,1.942,0.8
2003-06-18,CPD_478,Pyrrolidine,Nc1ccc2ccc(CN3CC[C@H](NS(=O)(=O)c4cc5ccccc5s4)C3=O)cc2n1,5.902447706329266,3.475,12.0
2003-06-18,CPD_479,Ketopiperazine,COC(=O)C1CN(S(=O)(=O)c2cc3ccc(Cl)cc3s2)CC(=O)N1Cc1cc2cnccc2[nH]1,8.430626090384953,3.006,350.0
2003-06-18,CPD_480,Pyrrolidine,COC(=O)CN([C@H]1CCN(Cc2ccc3c(N)ccnc3c2)C1=O)S(=O)(=O)c1cc2ccc(Cl)cc2s1,6.640297291725886,3.509,2.7
2003-06-18,CPD_481,Aminoquinoline,Nc1cc2ccnc(N)c2cc1CN1CC[C@H](NS(=O)(=O)c2cc3ncccc3s2)C1=O,6.53685386327365,-0.691,4400.0
2003-06-18,CPD_482,Pyrrolidine,COc1ccc2ccc(S(=O)(=O)N[C@H]3CCN(Cc4ccc5[nH]c(N)nc5c4)C3=O)cc2c1,5.4942844501086086,1.458,4.7
2003-06-18,CPD_483,Pyrrolidine,Nc1nccc(NCCN2CC[C@H](NS(=O)(=O)c3cc4ccc(Cl)cc4s3)C2=O)c1Cl,6.354440193093565,3.639,9.1
2003-06-18,CPD_484,Aminoquinoline,COc1ccc2ccc(S(=O)(=O)NC3CCN(Cc4cc5c(N)nccc5cc4N)C3=O)cc2c1,6.732992630335644,-0.266,310.0
2003-06-18,CPD_485,Aminoquinoline,COc1ccc2ccc(S(=O)(=O)N[C@H]3CCN(Cc4ccc5c(N)ncnc5c4)C3=O)cc2c1,5.757458571701615,1.867,1.5
2003-06-18,CPD_486,Aminoquinoline,Nc1nccc2ccc(C3=CCN(C(=O)c4ccc(-c5ccc(=O)[nH]c5)cc4)CC3)cc12,6.098541678603887,1.434,82.0
2003-06-18,CPD_487,Aminoquinoline,COc1ccc2ccc(S(=O)(=O)N[C@@H]3CCN(Cc4ccc5ccnc(N)c5c4)C3=O)cc2c1,5.964570261815451,2.395,8.8
2003-06-18,CPD_488,Pyrrolidine,O=C1[C@@H](NS(=O)(=O)c2ccc(-c3ccc(Cl)s3)s2)CCN1Cc1cc2cnccc2[nH]1,6.976377210120993,1.312,49.0
2003-06-18,CPD_489,Pyrrolidine,Nc1ccnc2ccc(CN3CC[C@H](NS(=O)(=O)c4cc5ccccc5s4)C3=O)cc12,5.907286722876852,1.893,290.0
2003-06-18,CPD_490,Pyrrolidine,Nc1ccnc2cc(CN3CC[C@@H](NS(=O)(=O)c4cc5ccc(Cl)cc5s4)C3=O)ccc12,6.683463552596443,2.483,53.0
2003-06-18,CPD_491,Pyrrolidine,COc1ccc2ccc(S(=O)(=O)N[C@H]3CCN(Cc4cc5c(N)nccc5s4)C3=O)cc2c1,5.95389521275396,3.577,12.0
2003-06-18,CPD_492,Aminoquinoline,CCOC(=O)C1CN(S(=O)(=O)c2cc3ccc(Cl)cc3s2)CC(=O)N1Cc1ccc2c(N)ncnc2c1,9.698970004336015,4.842,0.4
2003-06-18,CPD_493,Azole12,COc1cccc(Cn2nc(C(=O)O)cc2C(=O)NC2CCN(C(C)C)CC2)c1,5.028116015272865,-1.617,490.0
2003-06-18,CPD_494,Aminoquinoline,COC[C@@H]1CCCN1C[C@H]1CN(S(=O)(=O)c2cc3ccc(Cl)cc3s2)CC(=O)N1Cc1ccc2c(N)ncnc2c1,9.361769097913376,3.782,6.6
2003-06-18,CPD_495,Indoleamidine,N=C(N)c1c[nH]c2ccc(CCNC(=O)c3ccc(-c4cc5cncnc5[nH]4)cc3)cc12,7.658129947587405,-0.334,2400.0
2003-06-18,CPD_496,Ketopiperazine,O=C1CN(S(=O)(=O)c2cc3ccc(Cl)cc3s2)CCN1CC1CCN(c2ccccn2)CC1,7.375305468727918,4.721,47.0
2003-06-18,CPD_497,Aminoquinoline,COc1ccc2ccc(S(=O)(=O)N(C)C3CCN(Cc4ccc5ccnc(N)c5c4)C3=O)cc2c1,6.117407164220655,2.68,8.5
2003-06-18,CPD_498,Aminoquinoline,COc1cc2ccnc(N)c2cc1CN1CC[C@H](NS(=O)(=O)c2ccc(Oc3c(Cl)cccc3[N+](=O)[O-])cc2)C1=O,5.214792581596371,3.513,0.3
2003-06-18,CPD_499,Pyrrolidine,O=C1[C@@H](NS(=O)(=O)c2cc3ccc(Cl)cc3s2)CCN1Cc1cc2ccncc2[nH]1,6.331101806235864,2.424,160.0
2003-06-18,CPD_500,Pyrrolidine,COc1ccc2ccc(S(=O)(=O)N(C)[C@H]3CCN(Cc4ccc5ccc(N)nc5c4)C3=O)cc2c1,6.050029695340436,2.828,5.8
2003-06-18,CPD_501,Aminoquinoline,Nc1nccc2ccc(C3CCN(C(=O)c4ccc(-c5ccc(=O)[nH]c5)s4)CC3)cc12,5.999999999999999,2.049,21.0
2003-06-18,CPD_502,Ketopiperazine,O=C1CN(S(=O)(=O)c2cc3cc(Cl)ccc3[nH]2)CCN1Cc1cc2cnccc2[nH]1,8.371611069949688,0.225,3000.0
2003-06-18,CPD_503,Indole,CC(C)ONC(=O)c1ccc2c(c1)cc(C(=O)NC1CCN(C(C)C)CC1)n2Cc1cc(-c2ccc(Cl)s2)on1,7.613775332333889,2.516,57.0
2003-06-18,CPD_504,Aminoquinoline,C[C@H]1CN(S(=O)(=O)c2cc3ccc(Cl)cc3s2)CC(=O)N1Cc1ccc2c(N)ncnc2c1,9.958607314841776,4.36,0.8
2003-06-18,CPD_505,Pyrrolidine,O=C1[C@@H](NS(=O)(=O)c2cc3ncccc3s2)CCN1Cc1cc2ccncc2[nH]1,6.871811140723338,0.486,5200.0
2003-06-18,CPD_506,Aminoquinoline,Nc1ncnc2cc(CN3C(=O)CN(S(=O)(=O)c4cc5ccc(Cl)cc5s4)CC3C(=O)O)ccc12,9.130768280269022,0.309,84.0
2003-06-18,CPD_507,Ketopiperazine,O=C(O)C1CN(S(=O)(=O)c2cc3ccc(Cl)cc3s2)CC(=O)N1Cc1cc2cnccc2[nH]1,7.522011023749109,0.928,3.9
2003-06-18,CPD_508,Aminoquinoline,Nc1ncnc2cc(CN3C(=O)CN(S(=O)(=O)c4cc5ccc(Cl)cc5s4)CC3C(=O)NCCN3CCCC3)ccc12,9.337242168318426,2.554,62.0
2003-06-18,CPD_509,Pyrrolidine,Nc1nccc2sc(CN3CC[C@H](NS(=O)(=O)c4cc5ccccc5s4)C3=O)cc12,5.951760240873757,4.513,38.0
2003-06-18,CPD_510,Aminoquinoline,Nc1nccc2ccc(CN3CC[C@H](NS(=O)(=O)c4cc5cccnc5s4)C3=O)cc12,6.208400226800103,1.969,180.0
2003-06-18,CPD_511,Pyrrolidine,O=C1[C@@H](NS(=O)(=O)c2cc3ncccc3s2)CCN1Cc1cc2cnccc2[nH]1,6.237312197051288,0.136,9600.0
2003-06-18,CPD_512,Aminoquinoline,Nc1nccc2ccc(CN3CC[C@H](NS(=O)(=O)c4cc(-c5cccnc5)cs4)C3=O)cc12,5.728411612181621,1.294,57.0
2003-06-18,CPD_513,Aminoquinoline,Nc1nccc2ccc(CN3CC[C@@H](NS(=O)(=O)c4cc5ncccc5s4)C3=O)cc12,6.210419287835574,1.97,180.0
2003-06-18,CPD_514,Pyrrolidine,O=C1[C@@H](NS(=O)(=O)c2ccc(-c3ccc(Cl)s3)s2)CCN1Cc1cc2ccncc2[nH]1,6.202206360398826,1.663,22.0
2003-06-18,CPD_515,Pyrrolidine,O=C1[C@@H](NS(=O)(=O)c2cc3ccccc3s2)CCN1Cc1cc2ccncc2[nH]1,6.575641137409671,1.847,810.0
2003-06-25,CPD_516,Indole,CC(C)N1CCC(NC(=O)c2nc3c(C(=O)OCC4CC4)cccc3n2CC(=O)Nc2ccc(Cl)cn2)CC1,7.826989468841943,3.211,33.0
2003-06-26,CPD_517,Azole12,CC(C)N1CCC(NC(=O)c2cc(C(=O)OCCO)nn2Cc2cc(-c3ccc(Cl)s3)on2)CC1,7.089115539680465,-1.164,19000.0
2003-06-26,CPD_518,Azole12,CC(C)N1CCC(NC(=O)c2cc(C(=O)OCC(=O)O)nn2Cc2cc(-c3ccc(Cl)s3)on2)CC1,7.305886769620224,-0.958,66.0
2003-06-26,CPD_519,Indole,O=C(Nc1ccc(-n2ccc(=O)[nH]c2=O)cc1)c1nc2ccccc2n1Cc1cc(-c2ccc(Cl)s2)on1,8.19765698404098,3.685,0.2
2003-06-26,CPD_520,Indole,COCCOC(=O)OC(C)OC(=O)c1cccc2c1cc(C(=O)NC1CCN(C(C)C)CC1)n2CC(=O)Nc1ccc(Cl)cn1,8.610151260883834,1.439,5100.0
2003-06-26,CPD_521,Indole,O=C(Cn1c(C(=O)Nc2ccc(N3CCOC3=O)cc2)nc2ccccc21)Nc1ccc(Cl)cn1,6.095797772793967,4.136,1.0
2003-06-26,CPD_522,Indole,COc1cccc(Cn2c(C(=O)NC3CCN(C(C)C)CC3)cc3c(C(=O)N4CC(OC)C4)cccc32)c1,6.861128592819027,-1.147,91000.0
2003-06-26,CPD_523,Indole,COc1cccc(Cn2c(C(=O)NC3CCN(C(C)C)CC3)cc3c(C(=O)N4CC(O)C4)cccc32)c1,6.920963416158835,-1.784,250000.0
2003-06-26,CPD_524,Indole,COc1cccc(Cn2c(C(=O)NC3CCN(C(C)C)CC3)cc3c(C(=O)N(C)CCO)cccc32)c1,6.801976524490262,-1.188,1270000.0
2003-06-27,CPD_525,Indole,COc1cccc(Cn2c(C(=O)NC3CCN(C(C)C)CC3)nc3c(C(=O)N4CC(O)C4)cccc32)c1,6.493968766095492,-0.616,5500.0
2003-06-27,CPD_526,Indole,COC1CN(C(=O)c2cccc3c2nc(C(=O)NC2CCN(C(C)C)CC2)n3CCc2ccc(Cl)cc2)C1,6.795473982383159,1.108,540.0
2003-06-27,CPD_527,Indole,CC(C)N1CCC(NC(=O)c2nc3c(C(=O)N4CC(O)C4)cccc3n2CCc2ccc(Cl)cc2)CC1,6.8902038405886135,0.47,1100.0
2003-06-27,CPD_528,Indole,COCCOC(=O)c1cccc2c1nc(C(=O)NC1CCN(C(C)C)CC1)n2CC(=O)Nc1ccc(Cl)cn1,7.808231443480033,1.899,260.0
2003-06-27,CPD_529,Indole,CC(C)N1CCC(NC(=O)c2nc3c(CO)cccc3n2CC(=O)Nc2ccc(Cl)cn2)CC1,8.140498522188132,1.111,1100.0
2003-06-30,CPD_530,Indole,O=C(Cn1c(=O)ccn(-c2ccc(NC(=O)c3nc4ccccc4n3CC(=O)Nc3ccc(Cl)cn3)cc2)c1=O)Nc1ccc(Cl)cn1,6.752563007132064,4.229,0.2
2003-06-30,CPD_531,Indole,O=C(Cn1c(C(=O)Nc2ccc(-n3ccc(=O)[nH]c3=O)cc2)nc2ccccc21)Nc1ccc(Cl)cn1,7.538365086614108,2.869,2.6
2003-06-30,CPD_532,Benzamidine,COc1ccc(-c2ccc(C(=O)NCCCc3cc(C(=N)N)ccc3O)cc2)cn1,7.238222462491821,0.316,670.0
2003-06-30,CPD_533,Indole,O=C(Nc1ccc(N2CCOC2=O)cc1)c1nc2ccccc2n1Cc1cc(-c2ccc(Cl)s2)on1,6.3349446074855695,4.952,0.1
2003-07-10,CPD_534,Azole12,CC(C)N1CCC(NC(=O)c2nc(C(=O)OCC(=O)OC(C)(C)C)cn2Cc2cc(-c3ccc(Cl)s3)on2)CC1,6.894080834402159,2.349,57.0
2003-07-10,CPD_535,Azole12,CC(C)N1CCC(NC(=O)c2nc(C(=O)NCCO)cn2Cc2cc(-c3ccc(Cl)s3)on2)CC1,7.11697434121975,-0.367,1700.0
2003-07-10,CPD_536,Azole12,CC(C)N1CCC(NC(=O)c2nccn2CCc2ccc(Cl)cc2)CC1,5.39913596369016,1.769,1900.0
2003-07-10,CPD_537,Azole12,COC1CN(C(=O)c2cn(Cc3cc(-c4ccc(Cl)s4)on3)c(C(=O)NC3CCN(C(C)C)CC3)n2)C1,7.041102038822178,-0.899,2300.0
2003-07-10,CPD_538,Azole12,CC(C)N1CCC(NC(=O)c2cc(C(=O)O)nn2CC(=O)Nc2ccc(Cl)cn2)CC1,7.962687762420531,-1.548,160.0
2003-07-10,CPD_539,Indole,COC(=O)c1ccc2c(c1)nc(C(=O)NC1CCN(C(C)C)CC1)n2CCc1ccc(Cl)cc1,6.7110205109931975,3.462,54.0
2003-07-10,CPD_540,Indole,COC(=O)c1ccc2nc(C(=O)NC3CCN(C(C)C)CC3)n(CCc3ccc(Cl)cc3)c2c1,5.459787496364676,3.464,54.0
2003-07-10,CPD_541,Indole,CC(C)N1CCC(NC(=O)c2cc3cc(C(=O)N4CCOCC4)ccc3n2CC(=O)Nc2ccc(Cl)cn2)CC1,7.8378931481423315,-1.329,79000.0
2003-07-10,CPD_542,Indole,COc1cccc(Cn2c(C(=O)NC3CCN(C(C)C)CC3)cc3c(C(=O)OCCO)cccc32)c1,7.188523975723548,0.143,53000.0
2003-07-10,CPD_543,Indole,CC(C)N1CCC(NC(=O)c2c(Cl)c3cc(C(=O)O)ccc3n2CC(=O)Nc2ccc(Cl)cn2)CC1,7.728623688177642,0.534,6.8
2003-07-10,CPD_544,Azole12,CC(C)N1CCC(NC(=O)c2nc(C(=O)OCC3CC3)cn2Cc2cc(-c3ccc(Cl)s3)on2)CC1,7.242334019121299,2.371,44.0
2003-07-10,CPD_545,Azole12,CC(C)N1CCC(NC(=O)c2nc(C(=O)N(C)C)cn2Cc2cc(-c3ccc(Cl)s3)on2)CC1,6.868311144603768,-0.314,2100.0
2003-07-10,CPD_546,Indole,CC(C)N1CCC(NC(=O)c2nc3c(C(=O)N4CCCOCC4)cccc3n2CC(=O)Nc2ccc(Cl)cn2)CC1,7.968551140019312,0.371,1100.0
2003-07-10,CPD_547,Indole,CC(C)N1CCC(NC(=O)c2nc3cc(C(=O)N4CCCOCC4)ccc3n2CC(=O)Nc2ccc(Cl)cn2)CC1,7.276526667685466,0.367,1100.0
2003-07-10,CPD_548,Azole12,CC(C)N1CCC(NC(=O)c2nc3c(c(=O)n(C)c(=O)n3C)n2Cc2cc(-c3ccc(Cl)s3)on2)CC1,7.646064493795869,1.723,48.0
2003-07-10,CPD_549,Azole12,COc1cccc(Cn2ccnc2C(=O)NC2CCN(C(C)C)CC2)c1,5.360470587225349,0.684,10000.0
